"Date_reported","Country_code","Country","WHO_region","New_cases","Cumulative_cases","New_deaths","Cumulative_deaths"
2022-04-09,"BR","Brazil","AMRO",26502,30093751,250,660973
2022-04-10,"BR","Brazil","AMRO",30212,30123963,149,661122
2022-04-11,"BR","Brazil","AMRO",21229,30145192,98,661220
2022-04-12,"BR","Brazil","AMRO",7210,30152402,38,661258
2022-04-13,"BR","Brazil","AMRO",8803,30161205,69,661327
2022-04-14,"BR","Brazil","AMRO",22724,30183929,166,661493
2022-04-15,"BR","Brazil","AMRO",26924,30210853,163,661656
2022-04-16,"BR","Brazil","AMRO",23171,30234024,140,661796
2022-04-17,"BR","Brazil","AMRO",13278,30247302,111,661907
2022-04-18,"BR","Brazil","AMRO",2775,30250077,31,661938
2022-04-19,"BR","Brazil","AMRO",2541,30252618,22,661960
2022-04-20,"BR","Brazil","AMRO",8470,30261088,66,662026
2022-04-21,"BR","Brazil","AMRO",14131,30275219,125,662151
2022-04-22,"BR","Brazil","AMRO",36750,30311969,263,662414
2022-04-23,"BR","Brazil","AMRO",18660,30330629,92,662506
2022-04-24,"BR","Brazil","AMRO",8068,30338697,51,662557
2022-04-25,"BR","Brazil","AMRO",6957,30345654,53,662610
2022-04-26,"BR","Brazil","AMRO",3809,30349463,36,662646
2022-04-27,"BR","Brazil","AMRO",6456,30355919,76,662722
2022-04-28,"BR","Brazil","AMRO",22142,30378061,144,662866
2022-04-29,"BR","Brazil","AMRO",20943,30399004,245,663111
2022-04-30,"BR","Brazil","AMRO",19916,30418920,114,663225
2022-05-01,"BR","Brazil","AMRO",14122,30433042,185,663410
2022-05-02,"BR","Brazil","AMRO",15194,30448236,87,663497
2022-05-03,"BR","Brazil","AMRO",6263,30454499,16,663513
2022-05-04,"BR","Brazil","AMRO",6498,30460997,89,663602
2022-05-05,"BR","Brazil","AMRO",21432,30482429,92,663694
2022-05-06,"BR","Brazil","AMRO",20072,30502501,65,663759
2022-05-07,"BR","Brazil","AMRO",21682,30524183,137,663896
2022-05-08,"BR","Brazil","AMRO",19725,30543908,195,664091
2022-05-09,"BR","Brazil","AMRO",14622,30558530,35,664126
2022-05-10,"BR","Brazil","AMRO",6006,30564536,13,664139
2022-05-11,"BR","Brazil","AMRO",9709,30574245,53,664192
2022-05-12,"BR","Brazil","AMRO",20143,30594388,198,664390
2022-05-13,"BR","Brazil","AMRO",23398,30617786,126,664516
2022-05-14,"BR","Brazil","AMRO",21344,30639130,125,664641
2022-05-15,"BR","Brazil","AMRO",25609,30664739,139,664780
2022-05-16,"BR","Brazil","AMRO",17355,30682094,92,664872
2022-05-17,"BR","Brazil","AMRO",6296,30688390,46,664918
2022-05-18,"BR","Brazil","AMRO",13510,30701900,69,664987
2022-05-19,"BR","Brazil","AMRO",26386,30728286,229,665216
2022-05-20,"BR","Brazil","AMRO",13525,30741811,103,665319
2022-05-21,"BR","Brazil","AMRO",10415,30752226,114,665433
2022-05-22,"BR","Brazil","AMRO",10187,30762413,60,665493
2022-05-23,"BR","Brazil","AMRO",16194,30778607,35,665528
2022-05-24,"BR","Brazil","AMRO",12613,30791220,99,665627
2022-05-25,"BR","Brazil","AMRO",12775,30803995,39,665666
2022-05-26,"BR","Brazil","AMRO",32820,30836815,239,665905
2022-05-27,"BR","Brazil","AMRO",9787,30846602,132,666037
2022-05-28,"BR","Brazil","AMRO",33910,30880512,143,666180
2022-05-29,"BR","Brazil","AMRO",40633,30921145,139,666319
2022-05-30,"BR","Brazil","AMRO",24239,30945384,72,666391
2022-05-31,"BR","Brazil","AMRO",8195,30953579,62,666453
2022-06-01,"BR","Brazil","AMRO",24082,30977661,63,666516
2022-06-02,"BR","Brazil","AMRO",41377,31019038,160,666676
2022-06-03,"BR","Brazil","AMRO",40979,31060017,125,666801
2022-06-04,"BR","Brazil","AMRO",41273,31101290,127,666928
2022-06-05,"BR","Brazil","AMRO",36189,31137479,43,666971
2022-06-06,"BR","Brazil","AMRO",15590,31153069,26,666997
2022-06-07,"BR","Brazil","AMRO",6266,31159335,8,667005
2022-06-08,"BR","Brazil","AMRO",35783,31195118,36,667041
2022-06-09,"BR","Brazil","AMRO",71045,31266163,307,667348
2022-06-10,"BR","Brazil","AMRO",49614,31315777,299,667647
2022-06-11,"BR","Brazil","AMRO",45073,31360850,143,667790
2022-06-12,"BR","Brazil","AMRO",56491,31417341,170,667960
2022-06-13,"BR","Brazil","AMRO",27796,31445137,114,668074
2022-06-14,"BR","Brazil","AMRO",11728,31456865,36,668110
2022-06-15,"BR","Brazil","AMRO",40173,31497038,70,668180
2022-06-16,"BR","Brazil","AMRO",44441,31541479,174,668354
2022-06-17,"BR","Brazil","AMRO",70290,31611769,339,668693
2022-06-18,"BR","Brazil","AMRO",32934,31644703,151,668844
2022-06-19,"BR","Brazil","AMRO",28672,31673375,72,668916
2022-06-20,"BR","Brazil","AMRO",20127,31693502,94,669010
2022-06-21,"BR","Brazil","AMRO",10691,31704193,55,669065
2022-06-22,"BR","Brazil","AMRO",50272,31754465,96,669161
2022-06-23,"BR","Brazil","AMRO",64362,31818827,229,669390
2022-06-24,"BR","Brazil","AMRO",71906,31890733,140,669530
2022-06-25,"BR","Brazil","AMRO",72049,31962782,365,669895
2022-06-26,"BR","Brazil","AMRO",60384,32023166,334,670229
2022-06-27,"BR","Brazil","AMRO",38793,32061959,140,670369
2022-06-28,"BR","Brazil","AMRO",16679,32078638,36,670405
2022-06-29,"BR","Brazil","AMRO",51678,32130316,127,670532
2022-06-30,"BR","Brazil","AMRO",76638,32206954,316,670848
2022-07-01,"BR","Brazil","AMRO",75925,32282879,277,671125
2022-07-02,"BR","Brazil","AMRO",75139,32358018,291,671416
2022-07-03,"BR","Brazil","AMRO",76045,32434063,284,671700
2022-07-04,"BR","Brazil","AMRO",37784,32471847,158,671858
2022-07-05,"BR","Brazil","AMRO",18575,32490422,53,671911
2022-07-06,"BR","Brazil","AMRO",45501,32535923,122,672033
2022-07-07,"BR","Brazil","AMRO",74591,32610514,396,672429
2022-07-08,"BR","Brazil","AMRO",77166,32687680,361,672790
2022-07-09,"BR","Brazil","AMRO",72050,32759730,283,673073
2022-07-10,"BR","Brazil","AMRO",71114,32830844,266,673339
2022-07-11,"BR","Brazil","AMRO",43657,32874501,215,673554
2022-07-12,"BR","Brazil","AMRO",0,32874501,0,673554
2022-07-13,"BR","Brazil","AMRO",66006,32940507,204,673758
2022-07-14,"BR","Brazil","AMRO",64048,33004555,344,674102
2022-07-15,"BR","Brazil","AMRO",72224,33076779,380,674482
2022-07-16,"BR","Brazil","AMRO",65379,33142158,297,674779
2022-07-17,"BR","Brazil","AMRO",107959,33250117,311,675090
2022-07-18,"BR","Brazil","AMRO",40149,33290266,205,675295
2022-07-19,"BR","Brazil","AMRO",10852,33301118,55,675350
2022-07-20,"BR","Brazil","AMRO",38697,33339815,168,675518
2022-07-21,"BR","Brazil","AMRO",57999,33397814,353,675871
2022-07-22,"BR","Brazil","AMRO",56480,33454294,346,676217
2022-07-23,"BR","Brazil","AMRO",51433,33505727,269,676486
2022-07-24,"BR","Brazil","AMRO",0,33505727,0,676486
2022-07-25,"BR","Brazil","AMRO",75806,33581533,441,676927
2022-07-26,"BR","Brazil","AMRO",9823,33591356,37,676964
2022-07-27,"BR","Brazil","AMRO",30609,33621965,179,677143
2022-07-28,"BR","Brazil","AMRO",37914,33659879,351,677494
2022-07-29,"BR","Brazil","AMRO",44514,33704393,310,677804
2022-07-30,"BR","Brazil","AMRO",44592,33748985,265,678069
2022-07-31,"BR","Brazil","AMRO",41713,33790698,244,678313
2022-08-01,"BR","Brazil","AMRO",22889,33813587,173,678486
2022-08-02,"BR","Brazil","AMRO",20313,33833900,28,678514
2022-08-03,"BR","Brazil","AMRO",22064,33855964,201,678715
2022-08-04,"BR","Brazil","AMRO",34464,33890428,295,679010
2022-08-05,"BR","Brazil","AMRO",33633,33924061,265,679275
2022-08-06,"BR","Brazil","AMRO",40433,33964494,261,679536
2022-08-07,"BR","Brazil","AMRO",29976,33994470,222,679758
2022-08-08,"BR","Brazil","AMRO",16703,34011173,181,679939
2022-08-09,"BR","Brazil","AMRO",7198,34018371,57,679996
2022-08-10,"BR","Brazil","AMRO",17409,34035780,170,680166
2022-08-11,"BR","Brazil","AMRO",30220,34066000,365,680531
2022-08-12,"BR","Brazil","AMRO",30935,34096935,255,680786
2022-08-13,"BR","Brazil","AMRO",27644,34124579,220,681006
2022-08-14,"BR","Brazil","AMRO",23552,34148131,247,681253
2022-08-15,"BR","Brazil","AMRO",17726,34165857,147,681400
2022-08-16,"BR","Brazil","AMRO",4429,34170286,37,681437
2022-08-17,"BR","Brazil","AMRO",7954,34178240,120,681557
2022-08-18,"BR","Brazil","AMRO",23040,34201280,206,681763
2022-08-19,"BR","Brazil","AMRO",21927,34223207,247,682010
2022-08-20,"BR","Brazil","AMRO",22167,34245374,206,682216
2022-08-21,"BR","Brazil","AMRO",18863,34264237,142,682358
2022-08-22,"BR","Brazil","AMRO",15548,34279785,144,682502
2022-08-23,"BR","Brazil","AMRO",5079,34284864,47,682549
2022-08-24,"BR","Brazil","AMRO",6218,34291082,122,682671
2022-08-25,"BR","Brazil","AMRO",20241,34311323,203,682874
2022-08-26,"BR","Brazil","AMRO",18277,34329600,202,683076
2022-08-27,"BR","Brazil","AMRO",21039,34350639,157,683233
2022-08-28,"BR","Brazil","AMRO",18270,34368909,164,683397
2022-08-29,"BR","Brazil","AMRO",12386,34381295,75,683472
2022-08-30,"BR","Brazil","AMRO",3452,34384747,22,683494
2022-08-31,"BR","Brazil","AMRO",12458,34397205,128,683622
2022-09-01,"BR","Brazil","AMRO",16806,34414011,229,683851
2022-09-02,"BR","Brazil","AMRO",15842,34429853,114,683965
2022-09-03,"BR","Brazil","AMRO",14821,34444674,182,684147
2022-09-04,"BR","Brazil","AMRO",11471,34456145,115,684262
2022-09-05,"BR","Brazil","AMRO",11722,34467867,92,684354
2022-09-06,"BR","Brazil","AMRO",9672,34477539,71,684425
2022-09-07,"BR","Brazil","AMRO",0,34477539,0,684425
2022-09-08,"BR","Brazil","AMRO",13392,34490931,155,684580
2022-09-09,"BR","Brazil","AMRO",8892,34499823,57,684637
2022-09-10,"BR","Brazil","AMRO",4206,34504029,85,684722
2022-09-11,"BR","Brazil","AMRO",12710,34516739,91,684813
2022-09-12,"BR","Brazil","AMRO",9409,34526148,40,684853
2022-09-13,"BR","Brazil","AMRO",0,34526148,0,684853
2022-09-14,"BR","Brazil","AMRO",7809,34533957,45,684898
2022-09-15,"BR","Brazil","AMRO",10420,34544377,104,685002
2022-09-16,"BR","Brazil","AMRO",14525,34558902,119,685121
2022-09-17,"BR","Brazil","AMRO",9931,34568833,82,685203
2022-09-18,"BR","Brazil","AMRO",10252,34579085,97,685300
2022-09-19,"BR","Brazil","AMRO",2978,34582063,34,685334
2022-09-20,"BR","Brazil","AMRO",4984,34587047,42,685376
2022-09-21,"BR","Brazil","AMRO",4980,34592027,52,685428
2022-09-22,"BR","Brazil","AMRO",8741,34600768,90,685518
2022-09-23,"BR","Brazil","AMRO",7179,34607947,86,685604
2022-09-24,"BR","Brazil","AMRO",8708,34616655,73,685677
2022-09-25,"BR","Brazil","AMRO",7772,34624427,73,685750
2022-09-26,"BR","Brazil","AMRO",6567,34630994,32,685782
2022-09-27,"BR","Brazil","AMRO",1226,34632220,23,685805
2020-01-03,"CO","Colombia","AMRO",0,0,0,0
2020-01-04,"CO","Colombia","AMRO",0,0,0,0
2020-01-05,"CO","Colombia","AMRO",0,0,0,0
2020-01-06,"CO","Colombia","AMRO",0,0,0,0
2020-01-07,"CO","Colombia","AMRO",0,0,0,0
2020-01-08,"CO","Colombia","AMRO",0,0,0,0
2020-01-09,"CO","Colombia","AMRO",0,0,0,0
2020-01-10,"CO","Colombia","AMRO",0,0,0,0
2020-01-11,"CO","Colombia","AMRO",0,0,0,0
2020-01-12,"CO","Colombia","AMRO",0,0,0,0
2020-01-13,"CO","Colombia","AMRO",0,0,0,0
2020-01-14,"CO","Colombia","AMRO",0,0,0,0
2020-01-15,"CO","Colombia","AMRO",0,0,0,0
2020-01-16,"CO","Colombia","AMRO",0,0,0,0
2020-01-17,"CO","Colombia","AMRO",0,0,0,0
2020-01-18,"CO","Colombia","AMRO",0,0,0,0
2020-01-19,"CO","Colombia","AMRO",0,0,0,0
2020-01-20,"CO","Colombia","AMRO",0,0,0,0
2020-01-21,"CO","Colombia","AMRO",0,0,0,0
2020-01-22,"CO","Colombia","AMRO",0,0,0,0
2020-01-23,"CO","Colombia","AMRO",0,0,0,0
2020-01-24,"CO","Colombia","AMRO",0,0,0,0
2020-01-25,"CO","Colombia","AMRO",0,0,0,0
2020-01-26,"CO","Colombia","AMRO",0,0,0,0
2020-01-27,"CO","Colombia","AMRO",0,0,0,0
2020-01-28,"CO","Colombia","AMRO",0,0,0,0
2020-01-29,"CO","Colombia","AMRO",0,0,0,0
2020-01-30,"CO","Colombia","AMRO",0,0,0,0
2020-01-31,"CO","Colombia","AMRO",0,0,0,0
2020-02-01,"CO","Colombia","AMRO",0,0,0,0
2020-02-02,"CO","Colombia","AMRO",0,0,0,0
2020-02-03,"CO","Colombia","AMRO",0,0,0,0
2020-02-04,"CO","Colombia","AMRO",0,0,0,0
2020-02-05,"CO","Colombia","AMRO",0,0,0,0
2020-02-06,"CO","Colombia","AMRO",0,0,0,0
2020-02-07,"CO","Colombia","AMRO",0,0,0,0
2020-02-08,"CO","Colombia","AMRO",0,0,0,0
2020-02-09,"CO","Colombia","AMRO",0,0,0,0
2020-02-10,"CO","Colombia","AMRO",0,0,0,0
2020-02-11,"CO","Colombia","AMRO",0,0,0,0
2020-02-12,"CO","Colombia","AMRO",0,0,0,0
2020-02-13,"CO","Colombia","AMRO",0,0,0,0
2020-02-14,"CO","Colombia","AMRO",0,0,0,0
2020-02-15,"CO","Colombia","AMRO",0,0,0,0
2020-02-16,"CO","Colombia","AMRO",0,0,0,0
2020-02-17,"CO","Colombia","AMRO",0,0,0,0
2020-02-18,"CO","Colombia","AMRO",0,0,0,0
2020-02-19,"CO","Colombia","AMRO",0,0,0,0
2020-02-20,"CO","Colombia","AMRO",0,0,0,0
2020-02-21,"CO","Colombia","AMRO",0,0,0,0
2020-02-22,"CO","Colombia","AMRO",0,0,0,0
2020-02-23,"CO","Colombia","AMRO",0,0,0,0
2020-02-24,"CO","Colombia","AMRO",0,0,0,0
2020-02-25,"CO","Colombia","AMRO",0,0,0,0
2020-02-26,"CO","Colombia","AMRO",0,0,0,0
2020-02-27,"CO","Colombia","AMRO",0,0,0,0
2020-02-28,"CO","Colombia","AMRO",0,0,0,0
2020-02-29,"CO","Colombia","AMRO",0,0,0,0
2020-03-01,"CO","Colombia","AMRO",0,0,0,0
2020-03-02,"CO","Colombia","AMRO",0,0,0,0
2020-03-03,"CO","Colombia","AMRO",0,0,0,0
2020-03-04,"CO","Colombia","AMRO",0,0,0,0
2020-03-05,"CO","Colombia","AMRO",0,0,0,0
2020-03-06,"CO","Colombia","AMRO",0,0,0,0
2020-03-07,"CO","Colombia","AMRO",0,0,0,0
2020-03-08,"CO","Colombia","AMRO",1,1,0,0
2020-03-09,"CO","Colombia","AMRO",0,1,0,0
2020-03-10,"CO","Colombia","AMRO",0,1,0,0
2020-03-11,"CO","Colombia","AMRO",2,3,0,0
2020-03-12,"CO","Colombia","AMRO",0,3,0,0
2020-03-13,"CO","Colombia","AMRO",6,9,0,0
2020-03-14,"CO","Colombia","AMRO",4,13,0,0
2020-03-15,"CO","Colombia","AMRO",3,16,0,0
2020-03-16,"CO","Colombia","AMRO",8,24,0,0
2020-03-17,"CO","Colombia","AMRO",21,45,0,0
2020-03-18,"CO","Colombia","AMRO",20,65,0,0
2020-03-19,"CO","Colombia","AMRO",28,93,0,0
2020-03-20,"CO","Colombia","AMRO",15,108,0,0
2020-03-21,"CO","Colombia","AMRO",20,128,0,0
2020-03-22,"CO","Colombia","AMRO",68,196,0,0
2020-03-23,"CO","Colombia","AMRO",0,196,2,2
2020-03-24,"CO","Colombia","AMRO",81,277,1,3
2020-03-25,"CO","Colombia","AMRO",29,306,0,3
2020-03-26,"CO","Colombia","AMRO",72,378,0,3
2020-03-27,"CO","Colombia","AMRO",92,470,1,4
2020-03-28,"CO","Colombia","AMRO",21,491,2,6
2020-03-29,"CO","Colombia","AMRO",232,723,0,6
2020-03-30,"CO","Colombia","AMRO",69,792,0,6
2020-03-31,"CO","Colombia","AMRO",-90,702,4,10
2020-04-01,"CO","Colombia","AMRO",96,798,4,14
2020-04-02,"CO","Colombia","AMRO",108,906,2,16
2020-04-03,"CO","Colombia","AMRO",159,1065,1,17
2020-04-04,"CO","Colombia","AMRO",96,1161,2,19
2020-04-05,"CO","Colombia","AMRO",106,1267,6,25
2020-04-06,"CO","Colombia","AMRO",139,1406,7,32
2020-04-07,"CO","Colombia","AMRO",79,1485,3,35
2020-04-08,"CO","Colombia","AMRO",94,1579,11,46
2020-04-09,"CO","Colombia","AMRO",201,1780,4,50
2020-04-10,"CO","Colombia","AMRO",274,2054,5,55
2020-04-11,"CO","Colombia","AMRO",169,2223,14,69
2020-04-12,"CO","Colombia","AMRO",250,2473,11,80
2020-04-13,"CO","Colombia","AMRO",236,2709,20,100
2020-04-14,"CO","Colombia","AMRO",67,2776,9,109
2020-04-15,"CO","Colombia","AMRO",76,2852,3,112
2020-04-16,"CO","Colombia","AMRO",127,2979,15,127
2020-04-17,"CO","Colombia","AMRO",126,3105,4,131
2020-04-18,"CO","Colombia","AMRO",128,3233,13,144
2020-04-19,"CO","Colombia","AMRO",206,3439,9,153
2020-04-20,"CO","Colombia","AMRO",182,3621,13,166
2020-04-21,"CO","Colombia","AMRO",171,3792,13,179
2020-04-22,"CO","Colombia","AMRO",185,3977,10,189
2020-04-23,"CO","Colombia","AMRO",172,4149,7,196
2020-04-24,"CO","Colombia","AMRO",207,4356,10,206
2020-04-25,"CO","Colombia","AMRO",205,4561,9,215
2020-04-26,"CO","Colombia","AMRO",320,4881,10,225
2020-04-27,"CO","Colombia","AMRO",261,5142,8,233
2020-04-28,"CO","Colombia","AMRO",237,5379,11,244
2020-04-29,"CO","Colombia","AMRO",218,5597,9,253
2020-04-30,"CO","Colombia","AMRO",352,5949,16,269
2020-05-01,"CO","Colombia","AMRO",262,6211,9,278
2020-05-02,"CO","Colombia","AMRO",296,6507,15,293
2020-05-03,"CO","Colombia","AMRO",499,7006,21,314
2020-05-04,"CO","Colombia","AMRO",279,7285,10,324
2020-05-05,"CO","Colombia","AMRO",383,7668,16,340
2020-05-06,"CO","Colombia","AMRO",305,7973,18,358
2020-05-07,"CO","Colombia","AMRO",640,8613,20,378
2020-05-08,"CO","Colombia","AMRO",346,8959,19,397
2020-05-09,"CO","Colombia","AMRO",497,9456,10,407
2020-05-10,"CO","Colombia","AMRO",595,10051,21,428
2020-05-11,"CO","Colombia","AMRO",444,10495,17,445
2020-05-12,"CO","Colombia","AMRO",568,11063,18,463
2020-05-13,"CO","Colombia","AMRO",550,11613,16,479
2020-05-14,"CO","Colombia","AMRO",659,12272,14,493
2020-05-15,"CO","Colombia","AMRO",658,12930,16,509
2020-05-16,"CO","Colombia","AMRO",680,13610,16,525
2020-05-17,"CO","Colombia","AMRO",606,14216,21,546
2020-05-18,"CO","Colombia","AMRO",723,14939,16,562
2020-05-19,"CO","Colombia","AMRO",635,15574,12,574
2020-05-20,"CO","Colombia","AMRO",721,16295,18,592
2020-05-21,"CO","Colombia","AMRO",640,16935,21,613
2020-05-22,"CO","Colombia","AMRO",752,17687,17,630
2020-05-23,"CO","Colombia","AMRO",643,18330,22,652
2020-05-24,"CO","Colombia","AMRO",801,19131,30,682
2020-05-25,"CO","Colombia","AMRO",1046,20177,23,705
2020-05-26,"CO","Colombia","AMRO",998,21175,22,727
2020-05-27,"CO","Colombia","AMRO",806,21981,23,750
2020-05-28,"CO","Colombia","AMRO",1022,23003,26,776
2020-05-29,"CO","Colombia","AMRO",1101,24104,27,803
2020-05-30,"CO","Colombia","AMRO",1262,25366,19,822
2020-05-31,"CO","Colombia","AMRO",1322,26688,31,853
2020-06-01,"CO","Colombia","AMRO",1548,28236,37,890
2020-06-02,"CO","Colombia","AMRO",1147,29383,49,939
2020-06-03,"CO","Colombia","AMRO",1110,30493,30,969
2020-06-04,"CO","Colombia","AMRO",1340,31833,40,1009
2020-06-05,"CO","Colombia","AMRO",1521,33354,36,1045
2020-06-06,"CO","Colombia","AMRO",1766,35120,42,1087
2020-06-07,"CO","Colombia","AMRO",1515,36635,58,1145
2020-06-08,"CO","Colombia","AMRO",1392,38027,60,1205
2020-06-09,"CO","Colombia","AMRO",1209,39236,54,1259
2020-06-10,"CO","Colombia","AMRO",1483,40719,49,1308
2020-06-11,"CO","Colombia","AMRO",1359,42078,64,1372
2020-06-12,"CO","Colombia","AMRO",1604,43682,61,1433
2020-06-13,"CO","Colombia","AMRO",1530,45212,55,1488
2020-06-14,"CO","Colombia","AMRO",1646,46858,57,1545
2020-06-15,"CO","Colombia","AMRO",1888,48746,47,1592
2020-06-16,"CO","Colombia","AMRO",2193,50939,75,1667
2020-06-17,"CO","Colombia","AMRO",2124,53063,59,1726
2020-06-18,"CO","Colombia","AMRO",1868,54931,75,1801
2020-06-19,"CO","Colombia","AMRO",2115,57046,63,1864
2020-06-20,"CO","Colombia","AMRO",3171,60217,86,1950
2020-06-21,"CO","Colombia","AMRO",3059,63276,95,2045
2020-06-22,"CO","Colombia","AMRO",2357,65633,81,2126
2020-06-23,"CO","Colombia","AMRO",3019,68652,111,2237
2020-06-24,"CO","Colombia","AMRO",2531,71183,73,2310
2020-06-25,"CO","Colombia","AMRO",2389,73572,94,2404
2020-06-26,"CO","Colombia","AMRO",3541,77113,87,2491
2020-06-27,"CO","Colombia","AMRO",3486,80599,163,2654
2020-06-28,"CO","Colombia","AMRO",3843,84442,157,2811
2020-06-29,"CO","Colombia","AMRO",4149,88591,128,2939
2020-06-30,"CO","Colombia","AMRO",3178,91769,167,3106
2020-07-01,"CO","Colombia","AMRO",3274,95043,117,3223
2020-07-02,"CO","Colombia","AMRO",2803,97846,111,3334
2020-07-03,"CO","Colombia","AMRO",4163,102009,136,3470
2020-07-04,"CO","Colombia","AMRO",4101,106110,171,3641
2020-07-05,"CO","Colombia","AMRO",3395,109505,136,3777
2020-07-06,"CO","Colombia","AMRO",3884,113389,165,3942
2020-07-07,"CO","Colombia","AMRO",3721,117110,122,4064
2020-07-08,"CO","Colombia","AMRO",3171,120281,146,4210
2020-07-09,"CO","Colombia","AMRO",4213,124494,149,4359
2020-07-10,"CO","Colombia","AMRO",4144,128638,168,4527
2020-07-11,"CO","Colombia","AMRO",5335,133973,187,4714
2020-07-12,"CO","Colombia","AMRO",6803,140776,211,4925
2020-07-13,"CO","Colombia","AMRO",4586,145362,194,5119
2020-07-14,"CO","Colombia","AMRO",5083,150445,188,5307
2020-07-15,"CO","Colombia","AMRO",3832,154277,148,5455
2020-07-16,"CO","Colombia","AMRO",5621,159898,170,5625
2020-07-17,"CO","Colombia","AMRO",5271,165169,189,5814
2020-07-18,"CO","Colombia","AMRO",8037,173206,215,6029
2020-07-19,"CO","Colombia","AMRO",8934,182140,259,6288
2020-07-20,"CO","Colombia","AMRO",8560,190700,228,6516
2020-07-21,"CO","Colombia","AMRO",6578,197278,220,6736
2020-07-22,"CO","Colombia","AMRO",6727,204005,193,6929
2020-07-23,"CO","Colombia","AMRO",7033,211038,237,7166
2020-07-24,"CO","Colombia","AMRO",7390,218428,207,7373
2020-07-25,"CO","Colombia","AMRO",7945,226373,315,7688
2020-07-26,"CO","Colombia","AMRO",7168,233541,287,7975
2020-07-27,"CO","Colombia","AMRO",7254,240795,294,8269
2020-07-28,"CO","Colombia","AMRO",8181,248976,256,8525
2020-07-29,"CO","Colombia","AMRO",8125,257101,252,8777
2020-07-30,"CO","Colombia","AMRO",10284,267385,297,9074
2020-07-31,"CO","Colombia","AMRO",8670,276055,380,9454
2020-08-01,"CO","Colombia","AMRO",9965,286020,356,9810
2020-08-02,"CO","Colombia","AMRO",9488,295508,295,10105
2020-08-03,"CO","Colombia","AMRO",10673,306181,225,10330
2020-08-04,"CO","Colombia","AMRO",11470,317651,320,10650
2020-08-05,"CO","Colombia","AMRO",10199,327850,367,11017
2020-08-06,"CO","Colombia","AMRO",7129,334979,298,11315
2020-08-07,"CO","Colombia","AMRO",10735,345714,309,11624
2020-08-08,"CO","Colombia","AMRO",11996,357710,315,11939
2020-08-09,"CO","Colombia","AMRO",9486,367196,311,12250
2020-08-10,"CO","Colombia","AMRO",9674,376870,290,12540
2020-08-11,"CO","Colombia","AMRO",10611,387481,302,12842
2020-08-12,"CO","Colombia","AMRO",10142,397623,312,13154
2020-08-13,"CO","Colombia","AMRO",12830,410453,321,13475
